file_name,cell_code,grid_row,grid_col,province_code,is_intersection,raw_ratio,effective_ratio,raw_ratio_sum,tile_assigned_area_km2,tile_assigned_area_ha,tile_unassigned_ratio_raw,tile_excess_ratio_raw,unidentifiable_pixels_equiv,unidentifiable_area_km2,unidentifiable_area_ha,forest_pixels_equiv,forest_area_km2,forest_area_ha,rice_field_pixels_equiv,rice_field_area_km2,rice_field_area_ha,water_pixels_equiv,water_area_km2,water_area_ha,residential_pixels_equiv,residential_area_km2,residential_area_ha
S1_5241_42_34_0306_2023_infered.png,5241,42,34,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,2755.0,0.25742317275747506,25.742317275747506,0.0,0.0,0.0,0.0,0.0,0.0,69210.0,6.466881229235881,646.688122923588,24355.0,2.275695598006645,227.56955980066448
S1_5242_42_35_0306_2023_infered.png,5242,42,35,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,281.0,0.0262562292358804,2.62562292358804,0.0,0.0,0.0,0.0,0.0,0.0,41583.0,3.8854547342192696,388.54547342192694,54456.0,5.08828903654485,508.82890365448503
S1_5243_42_36_0306_2023_infered.png,5243,42,36,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,512.0,0.04769149563759431,4.769149563759431,0.0,0.0,0.0,0.0,0.0,0.0,40940.0,3.8134567019592014,381.34567019592015,55169.0,5.138851802403204,513.8851802403204
S1_5244_42_37_0306_2023_infered.png,5244,42,37,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,49.0,0.004578488372093023,0.45784883720930236,0.0,0.0,0.0,0.0,0.0,0.0,25045.0,2.3401681893687707,234.01681893687706,71226.0,6.655253322259137,665.5253322259136
S1_5245_42_38_0306_2023_infered.png,5245,42,38,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,2074.0,0.19379152823920268,19.37915282392027,0.0,0.0,0.0,0.0,0.0,0.0,23457.0,2.1917877906976746,219.17877906976747,70789.0,6.614420681063123,661.4420681063123
S1_5246_42_39_0306_2023_infered.png,5246,42,39,2,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83132.0,7.743534014344708,774.3534014344708,13489.0,1.2564659856552924,125.64659856552925
S1_5247_42_40_0306_2023_infered.png,5247,42,40,1,True,0.4504596116638945,0.4504596116638945,0.9999999999999999,4.05413650497505,405.413650497505,1.1102230246251565e-16,0.0,250.9060036967892,0.023444290212532217,2.3444290212532217,0.0,0.0,0.0,0.0,0.0,0.0,23566.245043808303,2.201995487897371,220.19954878973712,19571.118747961224,1.8286967268651473,182.86967268651472
S1_5247_42_40_0306_2023_infered.png,5247,42,40,2,True,0.5495403883361054,0.5495403883361054,0.9999999999999999,4.945863495024948,494.58634950249484,1.1102230246251565e-16,0.0,306.0939963032107,0.028600975568198676,2.8600975568198677,0.0,0.0,0.0,0.0,0.0,0.0,28749.75495619169,2.6863350768866825,268.63350768866826,23875.881252038773,2.2309274425700676,223.09274425700676
S1_5248_42_41_0306_2023_infered.png,5248,42,41,1,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,3399.0,0.31759759136212623,31.759759136212622,0.0,0.0,0.0,0.0,0.0,0.0,31163.0,2.9118251661129566,291.1825166112957,61758.0,5.770577242524917,577.0577242524917
S1_5249_42_42_0306_2023_infered.png,5249,42,42,1,False,1.0,1.0,1.0,9.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84484.0,7.86946937001273,786.946937001273,12137.0,1.13053062998727,113.053062998727
